file_path,is_corrupted,error,width,height,channels,file_size_bytes,sha256,brightness,blur_score,brightness_warning,blur_warning
data/staging/images/images.jpeg,False,,387,516,3,22543,211d979df48e5dfddf3dec2f77a2d8033d25f72b45a99a0183de73a575677b53,110.42615127296035,559.092605933526,Normal,Normal
data/staging/images/portrait.jpg,False,,2448,3002,3,1899464,6f58c373221aa9d70ae56984d865033353fa9acd88f93df4e584722708912f0a,107.07359227835038,265.74272078365726,Normal,Normal
data/staging/images/photo-1493612276216-ee3925520721.avif,False,,3000,3750,3,164470,e279c775600a6d88416f3971ccd1aa5f3c1d9fdd6558f940fbacd476e3e281b6,179.7317567111111,17.931297776648815,Normal,Warning: The image is blurry.
data/staging/images/random.jpg,False,,787,444,3,8853,e7a3bb2561c2c68e460e5855c37feb4ab24da7c543b7d325611df305d5e9a066,116.8415324473139,128.1637418867406,Normal,Normal
data/staging/images/autumn-forest-Wallpaper-Nature-Forest-autumn-forest-leaves-....jpg,False,,2048,1280,3,871944,ed5305bcab33f61cdab26352baf9a0535cc7cb00b7f8a8b30000e18322c5a537,75.79746360778809,4607.192629871177,Normal,Normal
data/staging/images/river-wild-adventure-contrast.jpg,False,,910,1365,3,303231,74a10322a87175c88a256293849e51f29aab8c5a49e4b5b8e37102441d3ad5c3,59.73441613331723,6193.227928812028,Normal,Normal
data/staging/images/animal_facts-e1396431549968.jpg,False,,600,399,3,41912,00f33e7eee5d49b9b8ebbbc1b62753c50f3ab86b0f43bf495c0d5f43b54717b9,121.40288638262322,311.0319829383924,Normal,Normal
